tracking_id	Day0_1_0	Day0_2_0	Day2_1_0	Day2_2_0	Day5_1_0	Day5_2_0	Day14_1_0	Day14_2_0	Fetal_27195_0	Fetal_27197_0
ENSG00000010379	2.91077	2.71846	2.46025	1.97268	25.3449	17.339	26.9332	33.742	35.785	53.433
ENSG00000010404	1120.61	757.728	1734.81	1946.33	1706.4	2126	1481.8	1491.47	1396.81	1371.17
ENSG00000010438	6.7918	9.9677	2.46025	0.986338	0	0	1.17101	0	4.21	5.23853
ENSG00000010539	451.169	613.467	436.695	527.691	556.139	459.028	630.003	687.11	544.143	569.952
ENSG00000010610	97.0257	63.4308	33.2134	40.4398	62.276	42.8913	17.5651	13.2923	148.403	273.451
ENSG00000010626	80.5313	69.7739	198.05	255.461	185.38	150.576	320.856	315.948	203.133	246.211
ENSG00000010671	29.1077	34.4339	22.1423	27.6175	28.2414	31.9403	49.1824	22.4947	44.205	50.2899
ENSG00000010704	58.2154	45.3077	41.8243	26.6311	36.9311	16.4265	30.4462	30.6746	72.6225	143.536
ENSG00000010803	434.675	396.896	525.264	530.65	2129.69	2132.7	3195.68	2768.89	2675.46	2081.79
ENSG00000010810	1895.88	1921.05	1858.72	1681.71	2045.69	1846.15	2573.88	2397.73	2663.88	2625.55
ENSG00000010818	1974.47	907.061	623.674	355.082	791.485	812.197	2073.86	1838.43	2856.49	2092.27
ENSG00000010932	0	0	1.23013	0	16.6552	29.2026	11.7101	1.02249	18.945	54.4807
ENSG00000011007	2907.86	3582.94	2623.86	2486.56	2302.04	2342.6	3578.6	3712.65	3039.62	2472.58
ENSG00000011009	2723.51	3714.33	1792.29	1430.19	1916.8	1841.59	1912.26	1771.97	805.163	808.829
ENSG00000011021	916.893	828.225	990.251	923.212	922.554	830.449	1311.53	1572.58	1065.13	881.12
ENSG00000011028	1285.59	1175.28	8944.24	14278.2	15408.2	12100.8	5185.23	4707.52	3919.51	7265.84
ENSG00000011052	305.489	394.411	279.922	285.646	411.156	428.534	184.202	396.257	235.967	61.3809
ENSG00000011083	2.91077	1.81231	29.523	14.7951	0	0	0	1.02249	2.105	3.14312
ENSG00000011105	1322.46	1435.35	1971.89	1699.46	1628.59	1412.68	9599.93	10864.9	12300.6	5832.58
ENSG00000011114	1611.6	1696.32	1520.44	1445.97	2737.25	3285.29	2199.16	2051.11	3002.78	2907.38
ENSG00000011132	536.552	589.907	656.887	835.428	497.484	488.231	399.314	401.837	354.693	310.121
ENSG00000011143	423.032	474.825	740.536	739.753	683.588	625.118	591.36	556.232	448.365	366.697
ENSG00000011198	314.363	463.951	168.527	154.855	237.518	167.915	322.028	332.308	355.745	286.024
ENSG00000011201	9538.6	10470.6	6711.57	5823.34	1924.76	2192.93	1635.9	1459.09	1076.71	3372.56
ENSG00000011243	2791.43	2838.08	3028.57	3049.76	3487.46	3570.93	3395.93	3883.4	2262.88	2005.31
ENSG00000011258	3365.82	2805.46	2543.9	2810.08	2541.01	2781.55	2433.36	1964.2	1661.9	1644.9
ENSG00000011260	2904.95	3078.21	2986.74	3349.6	1960.25	2017.72	496.508	436.601	513.62	629.671
ENSG00000011275	2056.94	2052.44	2165.02	2242.93	2350.56	2355.37	3417	3604.26	3263.8	2727.18
ENSG00000011295	3068.92	2909.66	3042.1	3124.72	1771.97	1876.27	2093.76	2534.74	1687.16	1527.55
ENSG00000011304	16686.5	18490.1	13735.6	13399.4	11718.8	11198.3	3340.89	2185.05	3721.64	4670.67
ENSG00000011332	139.717	204.791	116.862	94.6884	207.104	176.128	131.153	198.362	83.1475	96.3889
ENSG00000011347	556.927	391.459	519.113	788.084	326.587	466.329	414.537	532.715	58.94	101.627
ENSG00000011376	2932.12	3881.97	2221.61	1746.8	1852.35	1751.24	3769.48	4265.81	2402.86	1634.42
ENSG00000011405	9190.27	7924.32	9084.48	8913.53	7231.26	9030.9	3943.96	4254.56	3778.48	3943.56
ENSG00000011422	244.505	322.591	157.456	146.964	199.138	188.904	44.4983	27.6071	172.61	196.969
ENSG00000011426	5531.43	6128.32	6809.98	5976.22	6453.53	6297.72	1630.04	1538.84	12567.9	9122.37
ENSG00000011451	1005.19	979.553	1281.79	1177.69	1258.55	1137.08	2398.23	2051.11	1721.89	1504.5
ENSG00000011454	1470.08	1277.68	1491.83	1469.74	2037.67	2126.87	3761.28	3499.97	3707.08	3536.41
ENSG00000011465	0	0	0	0	0.72414	1.82516	348.961	0	11934.3	16482.5
ENSG00000011478	793.67	682.335	530.184	537.554	289.656	235.446	290.41	417.174	146.298	106.866
ENSG00000011485	3099.97	3331.93	3002.74	2738.07	2577.94	2477.66	3169.92	3071.55	2581.78	2025.21
ENSG00000011523	921.744	1102.79	1207.98	1359.17	1634.38	1698.31	1974.32	2407.95	2751.24	2278.76
ENSG00000011566	2388.77	2381.37	2193.31	2066.38	2058.73	2013.15	1829.12	1862.97	2466.01	2460.01
ENSG00000011590	1.94051	3.62462	0	0	0	0.912581	0	0	0	2.09541
ENSG00000011600	0	0	6.15063	3.94535	3.6207	0	2.34202	0	82.095	49.2422
ENSG00000011638	1209.91	867.19	912.753	1157.96	628.553	613.255	714.316	1028.62	2773.34	1750.72
ENSG00000011677	224.129	223.82	25.8326	23.6721	58.6553	45.6291	0	1.02249	5.2625	32.4789
ENSG00000012048	2195.69	2399.5	2221.61	1639.29	2470.04	2583.52	529.296	573.614	1449.29	1717.19
ENSG00000012061	954.733	875.345	1590.55	1649.16	1727.07	1580.59	1890.01	1932.5	2539.68	1862.82
ENSG00000012124	7.76206	6.34308	3.69038	5.91803	0.72414	0	2.34202	2.04497	24.2075	103.723
ENSG00000012171	70.8288	106.02	180.828	229.817	212.897	174.303	211.953	340.488	635.71	1009.99
ENSG00000012174	299.81	183.95	322.294	263.135	326.587	389.685	482.459	447.119	1058.82	1067.61
ENSG00000012211	297.869	197.542	225.113	238.694	105	111.335	160.428	185.07	55.7825	86.9595
ENSG00000012223	8.73231	23.56	7.38075	4.93169	8.68968	3.65033	0	0	24.2075	29.3358
ENSG00000012232	5701.23	5828.39	3852.75	3506.43	2282.49	2577.13	14446.7	22526.4	5455.11	3168.26
ENSG00000012504	0	0	0	0	0	0	10.5391	0	5.2625	4.19082
ENSG00000012660	6864.57	5725.09	6635.3	6900.42	4717.05	4474.39	1724.9	2271.96	1449.29	2030.45
ENSG00000012779	62.0964	31.7154	36.9038	25.6448	78.9312	78.482	12.8811	2.04497	113.67	115.248
ENSG00000012817	0	0	0	0	0	0	0	0	0	0
ENSG00000012822	386.162	448.547	843.866	1148.1	1609.76	1307.73	3434.57	3165.62	3480.62	2660.12
ENSG00000012963	1718.33	2052.44	1577.02	1315.77	2086.29	1889.04	1823.14	2062.18	2888.54	2169.8
ENSG00000012983	1416.58	1374.64	1499.52	1615.62	1659	1906.38	1518.8	1410.01	1876.61	2651.74
ENSG00000013016	539.463	672.367	663.038	783.152	1281	1325.98	2470.83	2816.95	2520.74	1602.99
ENSG00000013275	2546.92	3621.9	1739.4	1365.09	1698.11	1577.85	2710.89	3065.41	1954.49	1512.89
ENSG00000013288	311.452	292.688	647.046	735.808	1142.69	929.92	841.956	578.727	756.748	918.838
ENSG00000013293	178.527	124.143	281.699	367.904	9.41382	22.8145	4.68404	2.04497	9.47251	38.7651
ENSG00000013297	327.947	263.691	543.716	592.789	82.5519	99.4714	24.5912	5.11243	195.765	252.497
ENSG00000013306	4758.14	5107.99	3675.62	3436.4	2924.8	2641.92	3221.45	3811.83	2026.06	1702.52
ENSG00000013364	249.356	77.0232	175.908	338.258	202.741	298.414	870.06	845.018	343.115	365.542
ENSG00000013374	1169.16	1474.31	1616.39	1617.59	1881.31	1899.08	1728.41	1468.29	1214.59	1140.95
ENSG00000013375	2463.48	2951.35	4008.98	3951.27	3662.7	4405.94	2593.79	2465.21	2299.71	2888.52
ENSG00000013392	197.932	222.008	204.201	268.284	359.897	360.47	666.304	759.707	359.955	365.649
ENSG00000013441	898.458	997.676	1267.03	1358.19	1968.94	2025.93	1587.89	1803.66	3032.25	3702.59
ENSG00000013503	715.079	1004.02	607.682	533.609	732.105	709.076	1292.79	1188.13	996.718	973.318
ENSG00000013523	1356.42	1370.11	894.301	968.584	1299.83	1267.58	1030.49	1042.94	1536.65	1322.2
ENSG00000013561	713.139	840.005	894.301	832.469	804.519	757.442	3222.62	3770.93	1962.91	1708.81
ENSG00000013563	329.887	340.714	426.854	578.98	512.691	490.056	721.342	720.852	647.288	508.137
ENSG00000013573	2425.64	2840.8	1665.59	1529.81	2451.21	2755.08	793.944	877.293	910.413	1475.17
ENSG00000013583	338.62	175.794	179.598	173.595	338.897	232.708	865.376	960.114	772.535	683.104
ENSG00000013588	33.959	19.0292	7.38075	3.94535	0	0.912581	230.689	15.3373	152.613	312.216
ENSG00000013619	7.76206	6.34308	30.7531	11.8361	45.6208	41.9787	122.956	59.3042	216.815	391.842
ENSG00000013725	0.970257	0	33.2134	28.6038	8.68968	14.6013	10.5391	2.04497	11.5775	15.7156
ENSG00000013810	4116.8	3794.98	2308.95	1916.45	2543.18	2517.81	571.452	426.377	1923.97	1904.73
ENSG00000014123	1009.07	898.905	1911.62	2130.49	1669.14	1681.89	1729.58	2113.48	1962.91	1915.21
ENSG00000014138	1246.78	1586.68	1084.97	857.128	1541.69	1451.92	551.545	659.503	1068.29	882.168
ENSG00000014164	389.073	391.459	393.64	420.18	374.38	406.099	471.917	433.534	538.88	512.328
ENSG00000014216	5047.28	5830.2	4282.07	4374.41	2675.7	2214.83	5379.62	4551.08	3199.6	2648.6
ENSG00000014257	50.4534	22.6539	55.3557	71.0163	384.518	315.753	79.6286	91.0012	78.9375	60.7669
ENSG00000014641	6526.92	7196.68	4719.99	4681.16	4856.8	4331.11	23728.2	30816.7	25961	15905.2
ENSG00000014824	3810.2	3762.35	3932.71	3912.8	3542.49	3309.02	3962.69	4486.67	2978.58	2836.14
ENSG00000014914	106.728	91.5216	132.854	143.019	101.38	69.3562	62.0635	30.6746	332.59	667.388
ENSG00000014919	1602.86	1675.48	2521.76	2875.17	1890.73	1860.75	1986.03	2291.39	1520.86	1216.39
ENSG00000015133	3627.79	3480.54	3077.77	2592.1	1340.38	1430.93	291.581	57.2592	530.46	669.484
ENSG00000015153	41.721	38.9647	311.222	276.175	333.104	413.399	719	790.381	696.755	960.746
ENSG00000015171	985.781	1054.76	1470	1497.26	1585.87	1755.81	3192.17	3540.87	3840.57	3589.44
ENSG00000015285	13.5836	14.4985	6.15063	3.94535	12.3104	2.73774	26.9332	39.8769	22.1025	58.6715
ENSG00000015413	174.646	131.392	189.439	175.568	52.8622	31.0278	22.2492	3.06746	32.6275	30.3835
ENSG00000015475	455.051	731.267	147.615	104.552	392.484	428.913	266.99	447.849	399.95	388.699
ENSG00000015479	15316.4	16849.4	14531.1	14780	15381.2	13827.9	16252.6	13231.9	13573.2	13367.8
ENSG00000015520	12.6133	5.43693	15.9916	17.7541	42.0001	38.3284	7.02605	1.02249	6.315	3.14312
ENSG00000015532	1715.41	1590.3	2131.81	2428.36	1701.73	1510.32	1904.06	2502.02	1236.69	993.225
ENSG00000015568	5.82154	2.71846	1.23013	3.94535	2.17242	4.56291	5.85505	4.08994	6.315	4.19082
ENSG00000015592	1.94051	0	0	0	2.17242	0	0	0	6.315	31.4312
ENSG00000015676	2510.05	2532.7	2524.22	2285.34	2664.83	2526.94	4250.76	5291.36	3042.78	2296.57
ENSG00000016082	5.82154	21.7477	20.9121	40.4398	5967.64	7876.49	1948.56	380.365	12.63	133.059
ENSG00000016391	412.359	513.79	405.941	373.822	692.278	617.818	729.539	1049.07	451.523	262.974
ENSG00000016402	55.3046	64.337	47.9749	36.4945	11.5862	4.56291	1.17101	11.2473	29.47	30.3835
ENSG00000016490	0	0	0	0	53.5863	26.4649	0	0	0	0
ENSG00000016602	0	0	0	0	0	0.912581	2.34202	1.02249	0	0
ENSG00000016864	946.001	857.222	1211.67	1352.27	1303.45	1141.64	1200.28	1272.99	1220.9	1458.41
ENSG00000017260	3354.18	2957.69	3438.2	3505.44	3346.97	3796.34	2859.6	2763.78	3372.21	3588.39
ENSG00000017427	0.970257	0	1.23013	6.90436	5.79312	1.82516	11.7101	8.17989	1720.84	2501.92
ENSG00000017483	1004.22	1514.18	264.477	213.049	66.6209	73.9191	7.02605	10.2249	51.5725	86.9595
ENSG00000017797	3677.27	3885.59	3391.46	3487.69	3181.87	2828.09	2192.13	2250.49	2341.81	2070.27
ENSG00000018189	1145.87	1038.45	931.205	949.843	1887.83	2005.85	1052.74	1118.6	1311.42	2063.98
ENSG00000018236	237.713	197.542	23.3724	17.7541	162.207	70.2688	86.6547	164.62	334.695	1329.54
ENSG00000018280	1.94051	1.81231	9.841	6.90436	13.0345	9.12581	14.0521	7.1574	15.7875	15.7156
ENSG00000018408	897.488	734.891	913.983	795.975	736.45	755.617	1593.74	1604.28	5420.38	5479.5
ENSG00000018510	3038.84	3520.41	3187.26	3199.68	2988.52	3570.02	3042.28	3049.05	3054.36	2979.67
ENSG00000018610	693.734	889.844	797.121	780.193	626.381	653.408	733.052	799.584	563.088	472.515
ENSG00000018625	3491.95	2578.92	2627.55	3121.76	1569.21	1645.38	1587.89	1329.23	1425.09	1324.3
ENSG00000018699	1161.4	1332.05	1009.93	970.556	795.105	819.498	580.821	633.941	983.036	1026.75
ENSG00000018869	77.6206	125.956	130.393	152.882	150.621	166.09	192.045	199.385	114.723	168.681
ENSG00000019102	0.970257	1.81231	11.0711	5.91803	42.0001	45.6291	4.68404	1.02249	15.7875	14.6679
ENSG00000019144	1949.25	2131.28	1632.38	1663.95	2470.04	2248.6	2695.66	3010.2	7095.96	6454.91
ENSG00000019169	0	0	1.23013	0.986338	0	0.912581	0	0	1.0525	2.09541
ENSG00000019186	8.73231	8.15539	146.385	215.022	9.41382	5.47549	14.0521	1.02249	0	5.23853
ENSG00000019485	514.236	437.673	426.854	315.628	452.587	574.926	1542.22	1407.96	3573.24	3326.46
ENSG00000019505	1130.35	1065.64	362.887	278.147	219.414	171.565	250.596	476.478	314.698	357.268
ENSG00000019549	13.5836	10.8739	335.824	429.057	618.415	570.363	166.283	41.9219	1003.03	1232.1
ENSG00000019582	942.119	780.199	537.565	435.961	876.209	658.884	249.425	111.451	466.258	778.445
ENSG00000019991	10.6728	6.34308	19.682	24.6584	36.207	42.8913	38.6433	0	378.9	784.731
ENSG00000019995	1984.18	2015.29	2199.46	2365.24	2672.8	2776.07	3161.72	3623.69	3495.35	2873.86
ENSG00000020129	863.529	1408.16	788.51	774.275	556.139	523.822	2203.84	2111.43	1168.28	1005.8
ENSG00000020181	65.0072	70.6801	114.402	157.814	1186.14	835.012	2831.5	1774.01	4959.38	6075.64
ENSG00000020256	1460.24	1396.38	1693.88	1513.04	824.795	835.012	690.895	745.392	608.345	554.236
ENSG00000020426	1340.9	1515.09	1253.5	1153.03	1110.83	1094.18	1026.97	1245.39	699.913	747.014
ENSG00000020577	578.273	550.942	639.665	537.554	337.449	361.382	3668.77	3378.29	6871.78	5768.67
ENSG00000020633	79.5611	18.1231	34.4435	42.4125	7.2414	4.56291	0	1.02249	7.3675	50.2899
ENSG00000020922	1848.34	1886.61	1846.42	1812.89	1984.14	2333.47	778.721	680.975	1227.22	1495.08
ENSG00000021300	196.962	189.386	428.084	611.529	777.002	615.992	305.633	296.521	59.9925	70.1963
ENSG00000021355	325.036	289.97	649.506	723.972	498.932	414.312	365.355	414.107	438.893	451.561
ENSG00000021461	0	0	3.69038	2.95901	2.89656	0	0	2.04497	4.21	2.09541
ENSG00000021488	5.82154	1.81231	2.46025	3.94535	5.06898	5.47549	8.19706	7.1574	13.6825	10.4771
ENSG00000021574	1634.88	1839.49	1346.99	1466.68	1432.35	1461.96	1425.12	1351.73	998.823	1116.85
ENSG00000021645	64.037	58.9001	164.837	208.117	905.175	1262.1	32.7883	31.6971	64.2025	176.015
ENSG00000021762	309.512	312.623	683.95	742.712	1045.66	753.792	826.732	1010.22	696.755	902.074
ENSG00000021776	6664.69	6585.93	5978.41	5301.57	4473.74	4722.61	3817.49	3252.53	3158.55	3214.36
ENSG00000021826	1924.99	1756.13	2743.18	3222.37	5563.57	4876.83	3371.34	2758.67	509.41	304.882
ENSG00000021852	0	0	0	0	3.6207	2.73774	16.3941	0	4.21	0
ENSG00000022267	1109	1222.4	607.682	624.352	758.174	883.379	1223.7	1970.33	8039	7759.31
ENSG00000022277	1559.2	1783.31	2345.85	2484.3	2008.76	1932.85	2540.65	2693.23	2262.88	1640.37
ENSG00000022355	15.5241	23.56	15.9916	9.86338	0.72414	0	1.17101	0	8.42	74.3871
ENSG00000022556	7211.92	7980.5	3664.54	2887.01	2205.73	2029.58	1868.93	1658.47	264.178	33.5266
ENSG00000022567	1161.4	1135.41	813.113	727.917	735.002	761.093	699.092	616.559	874.628	640.148
ENSG00000022840	5246.18	5684.31	3619.03	3595.2	3595.35	3244.23	6948.77	6975.4	5845.59	4263.11
ENSG00000022976	497.742	537.35	664.268	677.614	719.795	755.617	553.887	652.346	423.105	399.176
ENSG00000023041	541.403	806.478	592.921	640.133	681.415	662.534	714.316	701.425	850.42	858.071
ENSG00000023171	841.213	824.601	204.201	302.806	598.864	615.08	237.715	275.049	644.13	482.992
ENSG00000023191	1436.95	1471.6	1284.25	1478.52	1107.93	1118.82	3347.92	3803.65	3355.37	2487.25
ENSG00000023228	4680.52	5409.74	3301.66	2971.84	4330.36	4351.19	10769.8	11260.6	11055.5	7376.89
ENSG00000023287	6865.54	6277.84	3676.85	3866.44	4000.15	4154.98	4500.19	4485.64	3813.21	3569.53
ENSG00000023318	1458.3	1402.73	1824.28	1772.45	1615.56	1629.87	1425.12	1364	1467.19	1680.52
ENSG00000023330	1452.47	1715.35	1043.15	1250.68	1282.45	1187.27	3009.49	3349.66	2358.65	1528.6
ENSG00000023445	14.5539	7.24924	11.0711	6.90436	10.138	10.0384	17.5651	22.4947	16.84	69.1486
ENSG00000023516	1593.16	1302.14	1271.95	1147.11	1855.25	2331.65	3102	3100.18	3503.77	3823.08
ENSG00000023572	78.5908	130.486	91.0293	81.866	83.2761	72.0939	193.217	163.598	128.405	125.725
ENSG00000023608	1194.39	712.238	1863.64	1777.38	744.416	681.698	467.233	598.154	421	379.269
ENSG00000023697	752.919	597.156	1590.55	1742.86	1451.18	1104.22	652.252	664.616	555.72	522.805
ENSG00000023734	7732.95	7810.15	5337.51	5362.72	4738.05	4722.61	5740.29	6335.32	3262.75	2734.51
ENSG00000023839	27.1672	15.4046	8.61088	26.6311	20.2759	15.5139	51.5244	13.2923	28.4175	36.6697
ENSG00000023892	352.203	284.533	391.18	379.74	129.621	96.7336	35.1303	51.1243	52.625	151.917
ENSG00000023902	662.685	1023.05	944.736	984.365	1830.63	1841.59	3188.66	2444.76	2471.27	1857.58
ENSG00000023909	486.099	556.379	316.142	328.45	236.794	206.243	154.573	176.89	282.07	375.079
ENSG00000024048	2519.76	2458.4	2532.83	2582.23	2440.35	2197.5	4216.8	4236.16	3424.84	3041.49
ENSG00000024422	84.4124	88.8032	376.418	473.442	146.276	122.286	119.443	106.339	2051.32	2710.41
ENSG00000024526	3163.04	3527.66	2674.29	2731.17	2656.87	2486.78	429.76	411.039	2233.41	1957.11
ENSG00000024862	223.159	281.814	216.502	272.229	329.484	283.813	159.257	160.53	199.975	212.684
ENSG00000025039	1084.75	1014.89	600.301	438.92	639.415	528.385	3914.68	4366.01	3896.36	2700.98
ENSG00000025156	748.068	733.985	1310.08	1297.03	1559.8	1526.75	1281.08	1512.26	1227.22	1068.66
ENSG00000025293	4643.65	3461.51	3391.46	3444.29	3019.66	3411.23	1943.88	2399.77	2261.82	2107.98
ENSG00000025423	52.3939	63.4308	34.4435	38.4672	19.5518	28.29	5.85505	3.06746	2.105	3.14312
ENSG00000025434	400.716	391.459	528.954	608.57	368.587	372.333	206.098	246.419	392.583	302.787
ENSG00000025708	4.17399	14.1988	18.0356	22.6858	29.3693	28.29	77.0348	115.944	111.815	166.492
ENSG00000025770	1433.07	1966.36	1524.13	1668.88	2026.87	1924.63	1039.86	971.361	2318.66	1720.33
ENSG00000025772	1596.07	1870.3	1444.17	1288.16	1687.25	1629.87	2462.63	3256.62	558.878	445.275
ENSG00000025796	1357.39	892.562	969.339	857.128	905.175	1075.02	1126.51	1026.58	1834.51	2509.25
ENSG00000025800	8445.12	8739.86	7354.92	6595.64	5967.64	5804.02	7846.93	8178.86	5632.98	4148.91
ENSG00000026025	2783.67	3614.65	14478.6	14924.3	97631.4	57197.9	21155.5	28594.8	87289.1	80563.3
ENSG00000026036	225.271	277.295	154.614	137.799	211.43	279.963	171.658	245.373	351.56	512.14
ENSG00000026103	142.628	150.422	28.2929	55.2349	44.1725	56.58	133.495	124.743	131.563	182.301
ENSG00000026297	646.71	531.477	509.272	582.796	449.726	373.116	351.615	337.637	291.624	321.718
ENSG00000026508	687.912	645.182	754.067	511.909	103.552	130.499	142.863	243.352	376.795	1433.26
ENSG00000026559	1115.8	1390.95	2468.86	2055.53	1562.69	1286.74	2459.12	726.987	44.205	45.0513
ENSG00000026652	1508.75	1376.45	1965.74	2707.5	3486.73	3841.05	1791.64	1734.14	1925.02	1488.79
ENSG00000026751	0	0	1.23013	0	2.17242	1.82516	0	0	0	6.28623
ENSG00000026950	277.493	224.726	62.7364	61.1529	59.3795	92.1707	59.7215	35.787	503.095	495.565
ENSG00000027001	836.361	894.375	765.138	682.546	515.587	506.483	822.048	698.358	607.293	444.227
ENSG00000027075	213.457	216.571	131.623	100.959	1341.46	1246.34	1917.91	2342.51	1516.77	1297.95
ENSG00000027644	0	0	2.46025	0	265.035	199.855	9.36807	18.4047	8.42	19.9064
ENSG00000027697	851.886	876.252	1001.32	1095.82	974.692	1010.23	1034	1095.08	1341.94	1503.46
ENSG00000027847	402.657	574.502	525.264	529.663	836.381	843.225	769.353	811.854	540.985	542.711
ENSG00000027869	75.68	74.3047	38.1339	23.6721	59.3795	57.4926	5.85505	27.6071	7.3675	12.5725
ENSG00000028116	575.362	655.15	841.406	974.502	577.139	551.199	518.757	781.179	477.835	516.519
ENSG00000028137	184.349	162.202	150.075	135.128	105.724	90.3455	8.19706	3.06746	629.395	455.752
ENSG00000028203	2001.64	2037.94	1779.99	2078.21	6525.95	6913.72	3152.36	3028.6	3239.6	3180.83
ENSG00000028277	110.609	62.5247	111.941	136.115	30.4139	42.8913	7.02605	4.08994	26.3125	71.244
ENSG00000028310	1326.97	1581.61	1505.91	1623.68	1553.51	1722.2	898.164	848.972	1350.84	1403.61
ENSG00000028528	1065.34	1040.27	1807.05	1515.01	1752.42	1803.26	2294.01	1748.45	3569.03	3127.4
ENSG00000028839	800.462	1036.64	661.808	657.887	787.864	856.001	393.459	394.679	338.905	421.178
ENSG00000029153	906.22	1372.82	279.239	178.527	391.035	501.007	192.045	163.598	443.103	418.034
ENSG00000029363	6361.97	8110.99	5648.74	4645.65	5348.5	5939.99	5754.34	4528.59	5288.82	6161.56
ENSG00000029364	2242.26	2138.53	2732.11	3198.69	2851.66	2815.31	2776.46	2308.77	2283.93	2414.96
ENSG00000029534	720.901	547.317	84.8787	50.3032	42.7242	35.5907	439.128	358.892	498.885	968.08
ENSG00000029559	0	0	0	0	0	0	0	0	0	0
ENSG00000029639	682.091	647.901	456.377	413.276	471.415	498.269	346.619	514.31	451.523	411.748
ENSG00000029725	3137.81	2917.82	2220.38	2085.12	2451.21	2560.7	3475.56	3453.96	4034.23	3729.83
ENSG00000029993	9332.9	11558	11816.6	10725.4	5451.32	5183.46	3646.52	3889.54	3215.39	2131.03
ENSG00000030066	6172.77	5820.23	4418.61	4562.8	4016.8	4499.94	1621.85	1420.23	2549.16	2698.89
ENSG00000030110	1007.13	1255.02	786.05	949.843	637.243	497.357	1415.75	1763.79	869.365	586.715
ENSG00000030304	0	0.906155	0	0	0	0	0	0	7.3675	0
ENSG00000030419	304.661	208.416	446.536	474.428	862.45	1140.73	426.247	398.769	831.475	1111.62
ENSG00000030582	3795.65	3856.59	5090.26	5384.42	5746.05	4586.63	7674.79	5647.19	3337.48	2593.07
ENSG00000031003	581.184	544.599	670.418	737.781	799.45	899.805	1713.19	867.068	2046.06	2509.25
ENSG00000031081	376.46	316.248	504.351	896.581	737.898	624.206	5987.37	5700.36	6430.78	4532.37
ENSG00000031691	522.968	593.531	537.565	516.841	645.208	659.796	113.588	144.17	303.12	232.591
ENSG00000031698	4726.12	5164.18	3836.76	4053.85	3029.08	2870.98	4707.46	7344.51	2741.76	2316.48
ENSG00000031823	1836.7	2210.11	1622.54	1452.88	1733.59	1704.7	2089.08	2012.25	1799.78	1457.36
ENSG00000032219	354.144	431.33	639.665	698.327	678.519	805.809	651.081	584.862	903.046	1062.37
ENSG00000032389	770.384	878.97	979.18	936.035	783.519	686.261	675.672	813.899	487.308	444.227
ENSG00000032444	3591.89	3683.52	3174.95	3631.7	2030.12	1832.46	1702.65	1629.84	1209.32	1059.23
ENSG00000032742	209.576	209.322	382.569	524.732	557.588	504.657	716.658	599.177	638.868	783.684
ENSG00000033011	747.098	1090.1	886.921	845.291	660.415	583.139	598.386	548.052	364.165	375.079
